   X,    Y,    Latitude,   Longitude, CIN_200612191500
 130,   67,   41.017227,  -83.371191,            0
 131,   67,   40.986597,  -82.908433,            0
 132,   67,   40.954770,  -82.445957,            0
 133,   67,   40.921747,  -81.983774,            0
 134,   67,   40.887527,  -81.521894,            0
 135,   67,   40.852113,  -81.060328,            0
 136,   67,   40.815503,  -80.599086,            0
 137,   67,   40.777700,  -80.138178,            0
 138,   67,   40.738703,  -79.677615,            0
 139,   67,   40.698513,  -79.217407,            0
 140,   67,   40.657131,  -78.757564,            0
 141,   67,   40.614558,  -78.298096,            0
 142,   67,   40.570793,  -77.839013,            0
 143,   67,   40.525839,  -77.380326,            0
 144,   67,   40.479695,  -76.922044,            0
 145,   67,   40.432362,  -76.464178,            0
 146,   67,   40.383842,  -76.006736,            0
 147,   67,   40.334134,  -75.549729,            0
 148,   67,   40.283240,  -75.093167,            0
 149,   67,   40.231161,  -74.637059,            0
 150,   67,   40.177898,  -74.181416,            0
 151,   67,   40.123451,  -73.726246,            0
 152,   67,   40.067821,  -73.271558,            0
 153,   67,   40.011010,  -72.817364,            0
 154,   67,   39.953018,  -72.363671,            0
 155,   67,   39.893846,  -71.910490,            0
 156,   67,   39.833495,  -71.457828,            0
 157,   67,   39.771967,  -71.005697,            0
 158,   67,   39.709263,  -70.554104,            0
 159,   67,   39.645382,  -70.103059,            0
 160,   67,   39.580328,  -69.652571,            0
 161,   67,   39.514100,  -69.202648,            0
 162,   67,   39.446700,  -68.753300,            0
 163,   67,   39.378130,  -68.304535,            0
 164,   67,   39.308390,  -67.856362,            0
 165,   67,   39.237481,  -67.408790,            0
 166,   67,   39.165406,  -66.961826,            0
 167,   67,   39.092164,  -66.515480,            0
 168,   67,   39.017759,  -66.069760,            0
 169,   67,   38.942190,  -65.624674,            0
 170,   67,   38.865459,  -65.180230,            0
 171,   67,   38.787569,  -64.736437,            0
 172,   67,   38.708519,  -64.293303,            0
 173,   67,   38.628313,  -63.850835,            0
 174,   67,   38.546950,  -63.409041,            0
 175,   67,   38.464433,  -62.967930,           -2
 176,   67,   38.380763,  -62.527509,            0
 177,   67,   38.295943,  -62.087785,            0
 178,   67,   38.209972,  -61.648767,            0
 179,   67,   38.122854,  -61.210462,            0
 180,   67,   38.034590,  -60.772876,            0
 181,   67,   37.945181,  -60.336019,            0
 182,   67,   37.854630,  -59.899896,           -2
 183,   67,   37.762938,  -59.464514,            0
 184,   67,   37.670106,  -59.029882,            0
 185,   67,   37.576138,  -58.596006,            0
   1,   68,   35.323265, -141.722949,           -2
   2,   68,   35.444125, -141.307978,            0
   3,   68,   35.563898, -140.892102,           -2
   4,   68,   35.682583, -140.475325,           -2
   5,   68,   35.800177, -140.057653,            0
   6,   68,   35.916678, -139.639091,            0
   7,   68,   36.032082, -139.219644,            0
   8,   68,   36.146387, -138.799318,            0
   9,   68,   36.259591, -138.378117,            0
  10,   68,   36.371691, -137.956046,            0
  11,   68,   36.482685, -137.533113,            0
  12,   68,   36.592570, -137.109322,            0
  13,   68,   36.701345, -136.684678,            0
  14,   68,   36.809006, -136.259188,         -114
  15,   68,   36.915553, -135.832858,           -6
  16,   68,   37.020981, -135.405693,            0
  17,   68,   37.125290, -134.977699,           -6
  18,   68,   37.228476, -134.548883,           -8
  19,   68,   37.330539, -134.119251,            0
  20,   68,   37.431475, -133.688810,            0
  21,   68,   37.531283, -133.257565,            0
  22,   68,   37.629961, -132.825523,            0
  23,   68,   37.727506, -132.392690,            0
  24,   68,   37.823918, -131.959074,            0
  25,   68,   37.919193, -131.524682,            0
  26,   68,   38.013330, -131.089519,            0
  27,   68,   38.106327, -130.653593,            0
  28,   68,   38.198182, -130.216911,          -12
  29,   68,   38.288894, -129.779480,          -24
  30,   68,   38.378461, -129.341308,            0
  31,   68,   38.466881, -128.902401,            0
  32,   68,   38.554152, -128.462767,            0
  33,   68,   38.640273, -128.022414,            0
  34,   68,   38.725241, -127.581348,            0
  35,   68,   38.809056, -127.139578,            0
  36,   68,   38.891716, -126.697112,            0
  37,   68,   38.973219, -126.253956,            0
  38,   68,   39.053564, -125.810120,            0
  39,   68,   39.132749, -125.365610,            0
  40,   68,   39.210773, -124.920435,           -4
  41,   68,   39.287635, -124.474604,            0
  42,   68,   39.363332, -124.028124,            0
  43,   68,   39.437864, -123.581003,            0
  44,   68,   39.511229, -123.133251,            0
  45,   68,   39.583426, -122.684875,            0
  46,   68,   39.654454, -122.235884,            0
  47,   68,   39.724311, -121.786286,            0
  48,   68,   39.792997, -121.336091,            0
  49,   68,   39.860509, -120.885306,            0
  50,   68,   39.926847, -120.433942,            0
  51,   68,   39.992009, -119.982006,            0
  52,   68,   40.055995, -119.529508,            0
  53,   68,   40.118804, -119.076457,            0
  54,   68,   40.180433, -118.622862,            0
  55,   68,   40.240883, -118.168732,            0
  56,   68,   40.300152, -117.714076,            0
  57,   68,   40.358239, -117.258903,            0
  58,   68,   40.415143, -116.803224,            0
  59,   68,   40.470864, -116.347048,            0
  60,   68,   40.525400, -115.890383,            0
  61,   68,   40.578750, -115.433240,            0
  62,   68,   40.630913, -114.975629,            0
  63,   68,   40.681889, -114.517558,            0
  64,   68,   40.731677, -114.059038,            0
  65,   68,   40.780276, -113.600079,            0
  66,   68,   40.827685, -113.140691,            0
  67,   68,   40.873904, -112.680883,            0
  68,   68,   40.918931, -112.220666,            0
  69,   68,   40.962765, -111.760049,            0
  70,   68,   41.005407, -111.299043,            0
  71,   68,   41.046856, -110.837658,            0
  72,   68,   41.087110, -110.375904,            0
  73,   68,   41.126170, -109.913792,            0
  74,   68,   41.164034, -109.451331,            0
  75,   68,   41.200702, -108.988533,            0
  76,   68,   41.236173, -108.525407,            0
  77,   68,   41.270447, -108.061964,            0
  78,   68,   41.303523, -107.598215,            0
  79,   68,   41.335401, -107.134170,            0
  80,   68,   41.366081, -106.669840,            0
  81,   68,   41.395561, -106.205235,            0
  82,   68,   41.423841, -105.740366,            0
  83,   68,   41.450921, -105.275244,            0
  84,   68,   41.476801, -104.809879,            0
  85,   68,   41.501479, -104.344283,            0
  86,   68,   41.524957, -103.878466,            0
  87,   68,   41.547232, -103.412439,            0
  88,   68,   41.568306, -102.946212,            0
  89,   68,   41.588177, -102.479798,            0
  90,   68,   41.606845, -102.013206,            0
  91,   68,   41.624311, -101.546448,            0
  92,   68,   41.640573, -101.079534,            0
  93,   68,   41.655631, -100.612476,            0
  94,   68,   41.669486, -100.145285,            0
  95,   68,   41.682137,  -99.677972,            0
  96,   68,   41.693584,  -99.210547,            0
  97,   68,   41.703826,  -98.743022,            0
  98,   68,   41.712865,  -98.275408,            0
  99,   68,   41.720698,  -97.807716,            0
 100,   68,   41.727327,  -97.339957,            0
 101,   68,   41.732751,  -96.872143,            0
 102,   68,   41.736970,  -96.404283,            0
 103,   68,   41.739984,  -95.936391,            0
 104,   68,   41.741793,  -95.468476,            0
 105,   68,   41.742396,  -95.000550,            0
 106,   68,   41.741795,  -94.532624,            0
 107,   68,   41.739989,  -94.064709,            0
 108,   68,   41.736978,  -93.596816,            0
 109,   68,   41.732762,  -93.128957,            0
 110,   68,   41.727341,  -92.661143,            0
 111,   68,   41.720715,  -92.193384,            0
 112,   68,   41.712884,  -91.725691,            0
 113,   68,   41.703849,  -91.258077,            0
 114,   68,   41.693609,  -90.790552,            0
 115,   68,   41.682165,  -90.323127,            0
 116,   68,   41.669517,  -89.855813,            0
 117,   68,   41.655665,  -89.388622,            0
 118,   68,   41.640609,  -88.921564,            0
 119,   68,   41.624350,  -88.454650,            0
 120,   68,   41.606888,  -87.987891,            0
 121,   68,   41.588222,  -87.521299,            0
 122,   68,   41.568354,  -87.054884,            0
 123,   68,   41.547283,  -86.588657,            0
 124,   68,   41.525010,  -86.122629,            0
 125,   68,   41.501536,  -85.656812,            0
 126,   68,   41.476860,  -85.191215,            0
 127,   68,   41.450983,  -84.725850,            0
 128,   68,   41.423906,  -84.260727,            0
 129,   68,   41.395629,  -83.795858,            0
 130,   68,   41.366151,  -83.331252,            0
 131,   68,   41.335475,  -82.866921,            0
 132,   68,   41.303600,  -82.402875,            0
 133,   68,   41.270526,  -81.939126,            0
 134,   68,   41.236255,  -81.475682,            0
 135,   68,   41.200786,  -81.012555,            0
 136,   68,   41.164121,  -80.549756,            0
 137,   68,   41.126260,  -80.087295,            0
 138,   68,   41.087203,  -79.625182,            0
 139,   68,   41.046952,  -79.163427,            0
 140,   68,   41.005506,  -78.702041,            0
 141,   68,   40.962867,  -78.241034,            0
 142,   68,   40.919035,  -77.780417,            0
 143,   68,   40.874011,  -77.320198,            0
 144,   68,   40.827795,  -76.860389,            0
 145,   68,   40.780389,  -76.401000,            0
 146,   68,   40.731793,  -75.942040,            0
 147,   68,   40.682008,  -75.483519,            0
 148,   68,   40.631034,  -75.025448,            0
 149,   68,   40.578874,  -74.567835,            0
 150,   68,   40.525526,  -74.110691,            0
 151,   68,   40.470993,  -73.654025,            0
 152,   68,   40.415276,  -73.197848,            0
 153,   68,   40.358374,  -72.742167,            0
 154,   68,   40.300290,  -72.286994,            0
 155,   68,   40.241024,  -71.832337,            0
 156,   68,   40.180577,  -71.378205,            0
 157,   68,   40.118950,  -70.924609,            0
 158,   68,   40.056144,  -70.471556,            0
 159,   68,   39.992161,  -70.019057,            0
 160,   68,   39.927001,  -69.567120,            0
 161,   68,   39.860666,  -69.115754,            0
 162,   68,   39.793157,  -68.664968,            0
 163,   68,   39.724474,  -68.214772,            0
 164,   68,   39.654620,  -67.765173,            0
 165,   68,   39.583595,  -67.316180,            0
 166,   68,   39.511400,  -66.867803,            0
 167,   68,   39.438038,  -66.420049,            0
 168,   68,   39.363509,  -65.972927,            0
 169,   68,   39.287814,  -65.526445,            0
 170,   68,   39.210955,  -65.080612,            0
 171,   68,   39.132934,  -64.635436,            0
 172,   68,   39.053752,  -64.190925,            0
 173,   68,   38.973410,  -63.747086,            0
 174,   68,   38.891909,  -63.303929,            0
 175,   68,   38.809252,  -62.861461,            0
 176,   68,   38.725440,  -62.419689,            0
 177,   68,   38.640474,  -61.978622,            0
 178,   68,   38.554356,  -61.538267,            0
 179,   68,   38.467087,  -61.098631,            0
 180,   68,   38.378670,  -60.659723,            0
 181,   68,   38.289106,  -60.221549,            0
 182,   68,   38.198397,  -59.784116,            0
 183,   68,   38.106544,  -59.347433,           -4
 184,   68,   38.013550,  -58.911505,          -12
 185,   68,   37.919415,  -58.476340,           -8
   1,   69,   35.661212, -141.872200,           -2
   2,   69,   35.782303, -141.456118,            0
   3,   69,   35.902305, -141.039123,           -2
   4,   69,   36.021215, -140.621220,           -2
   5,   69,   36.139031, -140.202413,            0
   6,   69,   36.255751, -139.782709,            0
   7,   69,   36.371371, -139.362112,            0
   8,   69,   36.485890, -138.940627,            0
   9,   69,   36.599304, -138.518260,            0
  10,   69,   36.711611, -138.095016,            0
  11,   69,   36.822810, -137.670900,            0
  12,   69,   36.932897, -137.245919,            0
  13,   69,   37.041871, -136.820078,            0
  14,   69,   37.149728, -136.393383,            0
  15,   69,   37.256467, -135.965840,         -136
  16,   69,   37.362086, -135.537454,           -6
  17,   69,   37.466582, -135.108233,          -18
  18,   69,   37.569953, -134.678181,            0
  19,   69,   37.672198, -134.247306,           -2
  20,   69,   37.773313, -133.815613,            0
  21,   69,   37.873298, -133.383110,            0
  22,   69,   37.972149, -132.949802,            0
  23,   69,   38.069866, -132.515697,            0
  24,   69,   38.166445, -132.080800,            0
  25,   69,   38.261886, -131.645120,            0
  26,   69,   38.356187, -131.208662,            0
  27,   69,   38.449344, -130.771434,            0
  28,   69,   38.541358, -130.333443,          -20
  29,   69,   38.632225, -129.894695,           -8
  30,   69,   38.721945, -129.455199,            0
  31,   69,   38.810515, -129.014962,            0
  32,   69,   38.897934, -128.573990,            0
  33,   69,   38.984200, -128.132292,            0
  34,   69,   39.069311, -127.689875,            0
  35,   69,   39.153267, -127.246747,            0
  36,   69,   39.236065, -126.802915,            0
  37,   69,   39.317703, -126.358388,            0
  38,   69,   39.398181, -125.913174,            0
  39,   69,   39.477497, -125.467279,            0
  40,   69,   39.555650, -125.020714,           -2
  41,   69,   39.632637, -124.573485,            0
  42,   69,   39.708458, -124.125601,            0
  43,   69,   39.783111, -123.677070,            0
  44,   69,   39.856596, -123.227901,            0
  45,   69,   39.928910, -122.778102,            0
  46,   69,   40.000052, -122.327683,            0
  47,   69,   40.070021, -121.876651,            0
  48,   69,   40.138817, -121.425015,            0
  49,   69,   40.206437, -120.972784,            0
  50,   69,   40.272880, -120.519968,            0
  51,   69,   40.338146, -120.066575,            0
  52,   69,   40.402233, -119.612613,            0
  53,   69,   40.465141, -119.158093,            0
  54,   69,   40.526867, -118.703024,            0
  55,   69,   40.587412, -118.247414,            0
  56,   69,   40.646773, -117.791273,            0
  57,   69,   40.704951, -117.334611,            0
  58,   69,   40.761944, -116.877436,            0
  59,   69,   40.817750, -116.419759,            0
  60,   69,   40.872371, -115.961590,            0
  61,   69,   40.925803, -115.502937,            0
  62,   69,   40.978047, -115.043811,            0
  63,   69,   41.029101, -114.584221,            0
  64,   69,   41.078965, -114.124177,            0
  65,   69,   41.127638, -113.663690,            0
  66,   69,   41.175119, -113.202769,            0
  67,   69,   41.221408, -112.741424,            0
  68,   69,   41.266503, -112.279666,            0
  69,   69,   41.310404, -111.817504,            0
  70,   69,   41.353111, -111.354949,            0
  71,   69,   41.394622, -110.892010,            0
  72,   69,   41.434936, -110.428700,            0
  73,   69,   41.474054, -109.965027,            0
  74,   69,   41.511975, -109.501002,            0
  75,   69,   41.548698, -109.036636,            0
  76,   69,   41.584222, -108.571939,            0
  77,   69,   41.618547, -108.106923,            0
  78,   69,   41.651673, -107.641596,            0
  79,   69,   41.683598, -107.175971,            0
  80,   69,   41.714323, -106.710057,            0
  81,   69,   41.743846, -106.243866,            0
  82,   69,   41.772168, -105.777408,            0
  83,   69,   41.799288, -105.310694,            0
  84,   69,   41.825206, -104.843736,            0
  85,   69,   41.849921, -104.376543,            0
  86,   69,   41.873433, -103.909127,            0
  87,   69,   41.895741, -103.441499,            0
  88,   69,   41.916845, -102.973670,            0
  89,   69,   41.936746, -102.505651,            0
  90,   69,   41.955441, -102.037452,            0
  91,   69,   41.972932, -101.569086,            0
  92,   69,   41.989218, -101.100562,            0
  93,   69,   42.004299, -100.631892,            0
  94,   69,   42.018174, -100.163088,            0
  95,   69,   42.030843,  -99.694160,            0
  96,   69,   42.042306,  -99.225120,            0
  97,   69,   42.052564,  -98.755979,            0
  98,   69,   42.061615,  -98.286748,            0
  99,   69,   42.069460,  -97.817437,            0
 100,   69,   42.076098,  -97.348060,            0
 101,   69,   42.081530,  -96.878626,            0
 102,   69,   42.085755,  -96.409147,            0
 103,   69,   42.088773,  -95.939634,            0
 104,   69,   42.090585,  -95.470099,            0
 105,   69,   42.091190,  -95.000552,            0
 106,   69,   42.090588,  -94.531005,            0
 107,   69,   42.088779,  -94.061470,            0
 108,   69,   42.085764,  -93.591957,            0
 109,   69,   42.081541,  -93.122478,            0
 110,   69,   42.076112,  -92.653044,            0
 111,   69,   42.069477,  -92.183666,            0
 112,   69,   42.061635,  -91.714356,            0
 113,   69,   42.052587,  -91.245124,            0
 114,   69,   42.042332,  -90.775982,            0
 115,   69,   42.030871,  -90.306942,            0
 116,   69,   42.018205,  -89.838014,            0
 117,   69,   42.004333,  -89.369209,            0
 118,   69,   41.989255,  -88.900540,            0
 119,   69,   41.972972,  -88.432016,            0
 120,   69,   41.955484,  -87.963649,            0
 121,   69,   41.936791,  -87.495450,            0
 122,   69,   41.916894,  -87.027430,            0
 123,   69,   41.895792,  -86.559600,            0
 124,   69,   41.873487,  -86.091972,            0
 125,   69,   41.849978,  -85.624555,            0
 126,   69,   41.825266,  -85.157362,            0
 127,   69,   41.799351,  -84.690403,            0
 128,   69,   41.772234,  -84.223689,            0
 129,   69,   41.743914,  -83.757230,            0
 130,   69,   41.714393,  -83.291039,            0
 131,   69,   41.683672,  -82.825124,            0
 132,   69,   41.651749,  -82.359498,            0
 133,   69,   41.618626,  -81.894171,            0
 134,   69,   41.584304,  -81.429153,            0
 135,   69,   41.548783,  -80.964456,            0
 136,   69,   41.512063,  -80.500089,            0
 137,   69,   41.474145,  -80.036063,            0
 138,   69,   41.435030,  -79.572390,            0
 139,   69,   41.394718,  -79.109078,            0
 140,   69,   41.353210,  -78.646139,            0
 141,   69,   41.310506,  -78.183583,            0
 142,   69,   41.266608,  -77.721420,            0
 143,   69,   41.221515,  -77.259661,            0
 144,   69,   41.175230,  -76.798315,            0
 145,   69,   41.127751,  -76.337393,            0
 146,   69,   41.079081,  -75.876905,            0
 147,   69,   41.029220,  -75.416860,            0
 148,   69,   40.978168,  -74.957269,            0
 149,   69,   40.925927,  -74.498142,            0
 150,   69,   40.872498,  -74.039488,            0
 151,   69,   40.817880,  -73.581317,            0
 152,   69,   40.762076,  -73.123639,            0
 153,   69,   40.705086,  -72.666464,            0
 154,   69,   40.646911,  -72.209800,            0
 155,   69,   40.587553,  -71.753658,            0
 156,   69,   40.527011,  -71.298047,            0
 157,   69,   40.465287,  -70.842976,            0
 158,   69,   40.402383,  -70.388455,            0
 159,   69,   40.338298,  -69.934492,            0
 160,   69,   40.273035,  -69.481097,            0
 161,   69,   40.206594,  -69.028279,            0
 162,   69,   40.138977,  -68.576047,            0
 163,   69,   40.070184,  -68.124410,            0
 164,   69,   40.000218,  -67.673377,            0
 165,   69,   39.929078,  -67.222956,            0
 166,   69,   39.856767,  -66.773156,            0
 167,   69,   39.783285,  -66.323985,            0
 168,   69,   39.708635,  -65.875453,            0
 169,   69,   39.632817,  -65.427567,            0
 170,   69,   39.555832,  -64.980337,            0
 171,   69,   39.477682,  -64.533770,            0
 172,   69,   39.398369,  -64.087874,            0
 173,   69,   39.317894,  -63.642657,            0
 174,   69,   39.236258,  -63.198129,            0
 175,   69,   39.153463,  -62.754296,            0
 176,   69,   39.069510,  -62.311166,            0
 177,   69,   38.984401,  -61.868747,            0
 178,   69,   38.898138,  -61.427047,            0
 179,   69,   38.810722,  -60.986074,            0
 180,   69,   38.722154,  -60.545835,           -2
 181,   69,   38.632437,  -60.106337,            0
 182,   69,   38.541573,  -59.667588,            0
 183,   69,   38.449562,  -59.229595,            0
 184,   69,   38.356407,  -58.792365,           -2
 185,   69,   38.262109,  -58.355905,          -12
   1,   70,   35.998631, -142.022368,            0
   2,   70,   36.119950, -141.605171,            0
   3,   70,   36.240178, -141.187052,            0
   4,   70,   36.359310, -140.768018,            0
   5,   70,   36.477346, -140.348072,            0
   6,   70,   36.594281, -139.927220,            0
   7,   70,   36.710115, -139.505467,            0
   8,   70,   36.824844, -139.082819,            0
   9,   70,   36.938465, -138.659280,            0
  10,   70,   37.050977, -138.234856,            0
  11,   70,   37.162377, -137.809553,            0
  12,   70,   37.272663, -137.383377,            0
  13,   70,   37.381832, -136.956333,            0
  14,   70,   37.489883, -136.528427,            0
  15,   70,   37.596812, -136.099665,            0
  16,   70,   37.702618, -135.670052,         -140
  17,   70,   37.807299, -135.239597,           -6
  18,   70,   37.910852, -134.808303,          -30
  19,   70,   38.013276, -134.376178,            0
  20,   70,   38.114568, -133.943228,            0
  21,   70,   38.214726, -133.509460,            0
  22,   70,   38.313748, -133.074880,            0
  23,   70,   38.411633, -132.639494,            0
  24,   70,   38.508379, -132.203311,            0
  25,   70,   38.603983, -131.766335,            0
  26,   70,   38.698444, -131.328575,            0
  27,   70,   38.791760, -130.890038,            0
  28,   70,   38.883928, -130.450730,          -12
  29,   70,   38.974949, -130.010659,            0
  30,   70,   39.064819, -129.569832,            0
  31,   70,   39.153537, -129.128256,            0
  32,   70,   39.241101, -128.685939,            0
  33,   70,   39.327510, -128.242889,            0
  34,   70,   39.412762, -127.799113,            0
  35,   70,   39.496855, -127.354619,            0
  36,   70,   39.579789, -126.909415,            0
  37,   70,   39.661561, -126.463508,            0
  38,   70,   39.742170, -126.016907,            0
  39,   70,   39.821614, -125.569620,            0
  40,   70,   39.899892, -125.121655,            0
  41,   70,   39.977004, -124.673020,            0
  42,   70,   40.052946, -124.223724,            0
  43,   70,   40.127719, -123.773775,            0
  44,   70,   40.201320, -123.323181,            0
  45,   70,   40.273749, -122.871951,            0
  46,   70,   40.345003, -122.420094,            0
  47,   70,   40.415083, -121.967619,            0
  48,   70,   40.483986, -121.514534,            0
  49,   70,   40.551712, -121.060848,            0
  50,   70,   40.618260, -120.606571,            0
  51,   70,   40.683627, -120.151711,            0
  52,   70,   40.747814, -119.696277,            0
  53,   70,   40.810818, -119.240279,            0
  54,   70,   40.872640, -118.783726,            0
  55,   70,   40.933277, -118.326627,            0
  56,   70,   40.992730, -117.868992,            0
  57,   70,   41.050996, -117.410830,            0
  58,   70,   41.108076, -116.952151,            0
  59,   70,   41.163967, -116.492964,            0
  60,   70,   41.218670, -116.033280,            0
  61,   70,   41.272183, -115.573107,            0
  62,   70,   41.324506, -115.112456,            0
  63,   70,   41.375637, -114.651337,            0
  64,   70,   41.425576, -114.189760,            0
  65,   70,   41.474322, -113.727734,            0
  66,   70,   41.521874, -113.265271,            0
  67,   70,   41.568231, -112.802379,            0
  68,   70,   41.613393, -112.339069,            0
  69,   70,   41.657359, -111.875351,            0
  70,   70,   41.700129, -111.411237,            0
  71,   70,   41.741701, -110.946735,            0
  72,   70,   41.782075, -110.481858,            0
  73,   70,   41.821250, -110.016614,            0
  74,   70,   41.859227, -109.551014,            0
  75,   70,   41.896003, -109.085070,            0
  76,   70,   41.931579, -108.618792,            0
  77,   70,   41.965954, -108.152190,            0
  78,   70,   41.999128, -107.685276,            0
  79,   70,   42.031099, -107.218059,            0
  80,   70,   42.061869, -106.750552,            0
  81,   70,   42.091435, -106.282764,            0
  82,   70,   42.119798, -105.814706,            0
  83,   70,   42.146957, -105.346390,            0
  84,   70,   42.172912, -104.877827,            0
  85,   70,   42.197663, -104.409027,            0
  86,   70,   42.221208, -103.940001,            0
  87,   70,   42.243548, -103.470761,            0
  88,   70,   42.264683, -103.001318,            0
  89,   70,   42.284612, -102.531683,            0
  90,   70,   42.303334, -102.061866,            0
  91,   70,   42.320850, -101.591880,            0
  92,   70,   42.337159, -101.121735,            0
  93,   70,   42.352261, -100.651443,            0
  94,   70,   42.366156, -100.181015,            0
  95,   70,   42.378843,  -99.710462,            0
  96,   70,   42.390323,  -99.239795,            0
  97,   70,   42.400595,  -98.769026,            0
  98,   70,   42.409659,  -98.298166,            0
  99,   70,   42.417515,  -97.827226,            0
 100,   70,   42.424163,  -97.356219,            0
 101,   70,   42.429602,  -96.885154,            0
 102,   70,   42.433833,  -96.414044,            0
 103,   70,   42.436856,  -95.942899,            0
 104,   70,   42.438670,  -95.471732,            0
 105,   70,   42.439276,  -95.000554,            0
 106,   70,   42.438673,  -94.529375,            0
 107,   70,   42.436862,  -94.058208,            0
 108,   70,   42.433842,  -93.587064,            0
 109,   70,   42.429614,  -93.115953,            0
 110,   70,   42.424177,  -92.644889,            0
 111,   70,   42.417532,  -92.173881,            0
 112,   70,   42.409679,  -91.702941,            0
 113,   70,   42.400618,  -91.232081,            0
 114,   70,   42.390349,  -90.761312,            0
 115,   70,   42.378872,  -90.290645,            0
 116,   70,   42.366187,  -89.820091,            0
 117,   70,   42.352295,  -89.349662,            0
 118,   70,   42.337196,  -88.879370,            0
 119,   70,   42.320890,  -88.409225,            0
 120,   70,   42.303377,  -87.939238,            0
 121,   70,   42.284657,  -87.469421,            0
 122,   70,   42.264731,  -86.999786,            0
 123,   70,   42.243599,  -86.530342,            0
 124,   70,   42.221262,  -86.061102,            0
 125,   70,   42.197719,  -85.592076,            0
 126,   70,   42.172972,  -85.123275,            0
 127,   70,   42.147020,  -84.654711,            0
 128,   70,   42.119863,  -84.186394,            0
 129,   70,   42.091503,  -83.718336,            0
 130,   70,   42.061940,  -83.250548,            0
 131,   70,   42.031173,  -82.783039,            0
 132,   70,   41.999204,  -82.315822,            0
 133,   70,   41.966033,  -81.848907,            0
 134,   70,   41.931661,  -81.382304,            0
 135,   70,   41.896088,  -80.916025,            0
 136,   70,   41.859314,  -80.450080,            0
 137,   70,   41.821341,  -79.984480,            0
 138,   70,   41.782168,  -79.519236,            0
 139,   70,   41.741797,  -79.054357,            0
 140,   70,   41.700228,  -78.589855,            0
 141,   70,   41.657461,  -78.125739,            0
 142,   70,   41.613498,  -77.662021,            0
 143,   70,   41.568339,  -77.198710,            0
 144,   70,   41.521984,  -76.735817,            0
 145,   70,   41.474435,  -76.273352,            0
 146,   70,   41.425692,  -75.811326,            0
 147,   70,   41.375756,  -75.349747,            0
 148,   70,   41.324627,  -74.888627,            0
 149,   70,   41.272308,  -74.427975,            0
 150,   70,   41.218797,  -73.967802,            0
 151,   70,   41.164097,  -73.508116,            0
 152,   70,   41.108209,  -73.048928,            0
 153,   70,   41.051132,  -72.590248,            0
 154,   70,   40.992868,  -72.132085,            0
 155,   70,   40.933418,  -71.674448,            0
 156,   70,   40.872784,  -71.217348,            0
 157,   70,   40.810965,  -70.760794,            0
 158,   70,   40.747963,  -70.304794,            0
 159,   70,   40.683779,  -69.849359,            0
 160,   70,   40.618415,  -69.394498,            0
 161,   70,   40.551870,  -68.940219,            0
 162,   70,   40.484147,  -68.486532,            0
 163,   70,   40.415246,  -68.033445,            0
 164,   70,   40.345170,  -67.580968,            0
 165,   70,   40.273918,  -67.129110,            0
 166,   70,   40.201492,  -66.677879,            0
 167,   70,   40.127893,  -66.227284,            0
 168,   70,   40.053123,  -65.777333,            0
 169,   70,   39.977184,  -65.328035,            0
 170,   70,   39.900075,  -64.879399,            0
 171,   70,   39.821799,  -64.431432,            0
 172,   70,   39.742358,  -63.984143,            0
 173,   70,   39.661751,  -63.537541,            0
 174,   70,   39.579982,  -63.091632,            0
 175,   70,   39.497052,  -62.646427,            0
 176,   70,   39.412961,  -62.201931,            0
 177,   70,   39.327711,  -61.758153,            0
 178,   70,   39.241305,  -61.315101,            0
 179,   70,   39.153744,  -60.872783,            0
 180,   70,   39.065029,  -60.431206,            0
 181,   70,   38.975161,  -59.990377,            0
 182,   70,   38.884144,  -59.550304,            0
 183,   70,   38.791978,  -59.110994,            0
 184,   70,   38.698665,  -58.672455,            0
 185,   70,   38.604206,  -58.234693,            0
   1,   71,   36.335510, -142.173462,            0
   2,   71,   36.457055, -141.755145,            0
   3,   71,   36.577504, -141.335898,            0
   4,   71,   36.696856, -140.915727,            0
   5,   71,   36.815107, -140.494637,            0
   6,   71,   36.932256, -140.072632,            0
   7,   71,   37.048300, -139.649718,            0
   8,   71,   37.163236, -139.225900,            0
   9,   71,   37.277062, -138.801184,            0
  10,   71,   37.389775, -138.375576,            0
  11,   71,   37.501374, -137.949080,            0
  12,   71,   37.611855, -137.521702,            0
  13,   71,   37.721217, -137.093449,            0
  14,   71,   37.829458, -136.664326,            0
  15,   71,   37.936574, -136.234339,            0
  16,   71,   38.042565, -135.803494,            0
  17,   71,   38.147427, -135.371798,         -122
  18,   71,   38.251160, -134.939256,         -118
  19,   71,   38.353760, -134.505875,           -4
  20,   71,   38.455225, -134.071661,            0
  21,   71,   38.555554, -133.636622,           -4
  22,   71,   38.654745, -133.200762,           -2
  23,   71,   38.752796, -132.764090,            0
  24,   71,   38.849705, -132.326612,            0
  25,   71,   38.945469, -131.888335,            0
  26,   71,   39.040088, -131.449266,            0
  27,   71,   39.133559, -131.009412,            0
  28,   71,   39.225881, -130.568781,            0
  29,   71,   39.317051, -130.127378,            0
  30,   71,   39.407069, -129.685213,            0
  31,   71,   39.495933, -129.242291,            0
  32,   71,   39.583640, -128.798622,            0
  33,   71,   39.670189, -128.354212,            0
  34,   71,   39.755579, -127.909069,            0
  35,   71,   39.839808, -127.463202,            0
  36,   71,   39.922875, -127.016617,            0
